grade,sub_grade_num,short_emp,emp_length_num,home_ownership,dti,purpose,payment_inc_ratio,delinq_2yrs,delinq_2yrs_zero,inq_last_6mths,last_delinq_none,last_major_derog_none,open_acc,pub_rec,pub_rec_zero,revol_util,bad_loans
D,0.5410515157849265,1,6,RENT,7.94570137006851,small_business,12.344665653932676,1,1,2,1,0,6,0,1,74.45649256055887,0
D,0.861966756157108,0,5,OWN,25.465300065224618,car,7.827170336220577,0,1,0,1,1,8,1,0,58.10224516911392,0
A,0.7608766207817234,1,0,MORTGAGE,6.130420452248683,home_improvement,3.0440509352132814,2,1,0,1,1,2,0,1,13.441036283543772,1
A,0.0627865784781923,1,4,RENT,19.814855444918265,home_improvement,11.13343853354442,1,1,4,1,1,7,0,1,27.232447482090105,0
E,0.3635611838685363,0,7,RENT,30.78840705885766,medical,9.741109040563838,0,1,4,1,1,7,0,1,44.40823400449913,0
A,0.6181323601403107,1,4,MORTGAGE,23.08980803388351,small_business,2.2536443133116397,1,0,3,0,1,8,0,1,2.312718299902383,0
C,0.1291726492580059,0,6,RENT,30.815151287231995,medical,10.212382461003374,0,0,3,1,0,4,0,1,45.196476708389866,0
G,0.4565686566816855,1,2,MORTGAGE,36.17048651319229,small_business,9.177836917051904,0,1,1,1,1,10,0,0,2.741890949916026,1
B,0.6402797394640529,0,7,RENT,34.4874154071434,small_business,2.8084421650352533,1,0,5,1,0,10,1,1,48.79421356608687,1
C,0.0352354850089905,1,9,RENT,15.82033382449634,debt_consolidation,12.17822776667972,0,0,1,1,1,3,1,1,11.47901943997417,0
B,0.7384541168522423,0,2,MORTGAGE,30.9429499493885,debt_consolidation,14.46850926234172,0,0,3,1,1,11,0,0,76.96802863806063,0
C,0.8139220035488152,0,6,MORTGAGE,27.274594945081933,credit_card,6.1178527888926775,0,1,2,1,1,14,0,1,25.99712568110061,0
B,0.0426666168598698,1,5,RENT,5.143599708579016,credit_card,1.869119496154972,1,0,1,1,1,6,0,1,4.051681919917993,0
E,0.3701941260775988,0,7,MORTGAGE,6.588355056667101,small_business,2.0498888609944705,0,1,2,0,1,10,0,0,39.16741816881094,0
B,0.5831184246272526,1,6,OWN,12.364074569945611,medical,11.24236052233762,0,1,4,1,1,11,1,1,91.81302841678207,0
B,0.9095385699133888,0,8,OWN,36.612487454406256,car,11.169770985447247,0,0,1,1,1,10,0,0,51.05419301396732,0
D,0.2788138875431503,1,3,RENT,6.60152791524002,home_improvement,6.801057581222245,0,1,1,1,1,11,0,1,53.24121142161473,0
C,0.7793217941650816,1,7,RENT,29.893719977700734,credit_card,2.344449642815631,0,0,2,0,1,5,0,1,1.3376014394754,0
F,0.1698828751608249,0,10,MORTGAGE,26.77031349074567,car,14.888869522957666,1,1,4,1,1,12,0,0,0.8539327557127385,1
D,0.4196722921572683,0,10,OWN,10.193043315474384,car,5.918397706605984,1,0,1,1,1,7,0,0,0.1800521632215113,1
C,0.7798886521662004,0,7,RENT,15.02418492864318,small_business,4.013981035575561,0,1,3,0,1,4,0,0,6.317647011242,0
C,0.4509164924343715,0,8,MORTGAGE,9.063263192686655,medical,4.412308454587126,0,1,3,1,1,11,1,1,75.83473953832359,0
B,0.1497345998311346,1,4,MORTGAGE,35.21624565228227,credit_card,12.589037512734857,1,1,1,1,1,8,0,0,90.82022589192168,1
A,0.710343420857572,0,1,RENT,19.070227034860277,small_business,7.872980706656754,1,0,2,1,1,5,0,1,55.85709362126487,1
D,0.617394322736371,0,6,MORTGAGE,26.737422852283004,small_business,14.713006526403545,0,0,3,1,1,8,0,1,14.9524091383884,0
B,0.1812869467383998,0,8,RENT,34.07671319261947,debt_consolidation,9.9498701132969,3,0,0,1,1,8,0,1,34.46358133687173,1
F,0.8044760575023262,0,4,OWN,33.52266928096986,home_improvement,4.878564140614934,1,1,1,1,1,1,0,1,44.548653640828384,1
E,0.4173896282301567,1,7,RENT,34.56621731959972,medical,9.498432692243917,0,0,3,1,1,7,0,1,0.7959167267893252,0
B,0.6926134434251007,1,7,RENT,37.76675755032265,car,4.235282744276327,2,1,3,1,1,6,2,1,39.07305976850069,1
D,0.9388004988083072,0,6,OWN,28.31581852428157,debt_consolidation,2.132423095674909,0,0,3,1,1,6,0,1,68.60427047898546,0
A,0.580091475749647,1,2,MORTGAGE,17.756924333482992,debt_consolidation,1.864205431795808,0,0,2,1,1,7,0,0,87.42171284165237,0
B,0.8871723882857466,0,5,OWN,11.868242489603004,small_business,9.908370352590296,0,1,3,1,1,14,0,1,41.31250899006822,0
D,0.4628306585787877,0,6,MORTGAGE,13.7896231878411,credit_card,3.81146958779461,1,1,3,0,1,9,0,1,0.6512280428093153,0
B,0.6400798686733689,0,6,MORTGAGE,9.887281489832016,debt_consolidation,3.775672733846865,0,1,1,1,1,9,0,0,93.15646634472763,0
C,0.8707443216741265,1,8,MORTGAGE,20.53719927228508,home_improvement,13.330044602818637,0,1,2,1,1,10,0,1,64.63335997663764,0
D,0.6200645593502936,0,4,MORTGAGE,27.498915554373276,home_improvement,8.671702245083504,0,0,4,1,1,5,1,1,84.70082145903345,0
D,0.4970638338346657,1,1,OWN,22.597920710235755,medical,8.142076703536516,0,1,2,1,1,7,0,1,91.32718607365923,0
A,0.2801047979996633,1,8,MORTGAGE,7.771173495868593,credit_card,3.640460743748642,0,1,2,1,1,9,0,0,58.31453176988488,0
D,0.7149824452450014,1,4,OWN,25.566277003876493,home_improvement,12.543691334437558,0,1,1,1,1,12,0,1,85.8762427052488,0
C,0.5966692533628017,0,5,RENT,34.131033389622736,debt_consolidation,7.596119595997402,0,0,0,1,1,8,0,1,78.17593032740132,0
G,0.1555537564078819,0,3,OWN,15.551121276221508,home_improvement,2.449247758906702,0,1,2,0,1,8,0,1,19.699112107146345,0
B,0.3303276893665543,0,10,MORTGAGE,20.63594031488276,car,9.866440922465763,0,0,0,1,1,5,0,1,14.987078111435192,0
A,0.8208533046946633,0,4,RENT,34.84793360508596,car,11.373488923640652,0,1,3,1,1,10,0,0,21.63950365713996,0
E,0.8964374357187366,0,8,OWN,8.886552988085612,car,9.076851058848012,1,1,0,0,1,5,1,1,32.31882944171273,1
B,0.4368234905909718,0,7,MORTGAGE,31.879868715570257,small_business,2.9628270848439686,0,1,3,1,1,5,0,1,85.9231976866821,1
C,0.6165535877193847,0,8,MORTGAGE,30.94180395592483,medical,3.5776093210498936,0,1,1,0,1,4,0,1,54.368271914808176,0
A,0.4294861624717209,0,5,RENT,11.208833361822196,credit_card,9.338415683400576,0,1,1,1,1,6,0,1,85.66480735272032,0
B,0.2514832649641273,0,9,MORTGAGE,24.783667535317324,small_business,11.349403643224791,0,0,3,1,1,10,0,1,38.28045897736298,0
A,0.8969993137030222,0,3,RENT,5.322775451842584,small_business,4.69729052506692,0,1,1,1,1,4,1,1,24.357458686806037,0
E,0.3162118144099642,1,9,RENT,21.000265542119287,medical,3.608530109395584,1,0,5,0,1,6,0,1,30.223901376807135,0
C,0.6334407889791707,0,7,MORTGAGE,14.543110146628331,credit_card,11.416358294396222,1,0,1,0,0,13,1,1,58.580200769898006,1
D,0.9514941407023848,1,4,MORTGAGE,16.98751699647264,medical,3.638036716057198,2,0,1,1,1,13,0,1,17.186637475122502,1
D,0.5097768447035125,1,4,MORTGAGE,33.15804051306714,car,2.338965331639568,0,1,3,1,1,12,0,1,64.29933739237468,0
F,0.5414293943049967,0,5,MORTGAGE,10.532439470605736,car,2.8974260354777104,1,1,3,0,1,7,0,1,11.593700128032223,1
B,0.2418529470647461,1,8,MORTGAGE,16.95708085678471,car,10.73861592110579,1,1,4,1,1,7,0,1,84.18999631442435,1
D,0.441518696510865,0,8,RENT,29.072922150088043,car,4.082768319956826,0,1,1,1,1,8,0,1,61.69815215434555,0
G,0.6045626646042376,0,6,MORTGAGE,21.159527887602216,car,14.914920025781887,0,0,4,1,1,3,0,1,29.049661487459,0
B,0.2721558933940033,0,8,MORTGAGE,22.03567096810219,medical,10.358021952799223,0,1,4,0,1,6,0,1,13.7274335648344,0
C,0.3902878965102918,0,7,RENT,35.21044808060585,credit_card,11.20674118539734,0,0,1,1,1,6,0,0,45.93751424510247,1
A,0.1866659222853358,0,3,MORTGAGE,9.002808223843724,small_business,5.515924357236845,2,1,3,1,1,5,0,1,65.10414141775756,1
C,0.8177739448246448,1,6,RENT,33.928178996688416,medical,12.772632248561068,0,0,0,0,0,8,0,1,19.928674569104643,0
A,0.962847060842575,0,8,MORTGAGE,12.900695949650297,debt_consolidation,7.406122478453328,1,0,2,0,1,6,0,0,89.46024998685253,1
B,0.8778295815731009,1,8,MORTGAGE,9.250339174794066,debt_consolidation,3.1856488930949296,0,1,2,1,1,6,0,1,72.91384955988147,0
D,0.2124969172793519,1,8,OWN,39.35561368343194,medical,12.460154611687011,0,1,1,1,1,8,2,1,81.8854037466181,1
A,0.964145795865558,0,5,RENT,36.90568599228877,car,4.674649842448838,1,1,2,1,1,12,0,1,93.87918974313898,1
D,0.3751771066538628,1,9,RENT,30.815567440015013,debt_consolidation,3.579346538181883,1,0,5,0,1,15,0,1,57.14664043065664,1
F,0.3573750120410053,0,2,OWN,31.028374087838387,home_improvement,7.0730902117951855,0,1,4,1,1,6,0,1,15.900601166403938,1
E,0.7027225945599065,0,10,RENT,23.22232195015053,credit_card,6.214279949514117,2,1,2,0,1,7,0,1,80.81183143110101,1
C,0.0794917483526874,0,1,MORTGAGE,18.34330741376604,car,1.7627128724140908,1,1,3,1,1,8,0,1,14.260715523488244,1
F,0.0951279945876154,0,4,MORTGAGE,31.449080489268542,medical,4.638557419384413,0,1,3,1,0,5,0,0,28.50801991399909,1
C,0.80116939376094,1,1,MORTGAGE,5.91125403303162,debt_consolidation,8.476148321367429,1,0,1,0,1,4,0,1,13.5839612252577,0
B,0.7901446195371544,0,8,OWN,22.439497705158296,small_business,13.453836726608648,0,0,2,1,0,6,0,1,31.109596721640557,0
C,0.9159012626827604,0,6,MORTGAGE,23.854029139607945,credit_card,12.74883738383866,0,1,3,1,1,7,1,1,46.78860584642399,0
D,0.3085832213752135,0,10,MORTGAGE,36.62206494057597,small_business,6.883246522333614,0,1,3,1,1,6,0,0,47.62395798928946,1
E,0.1401082966733681,1,10,RENT,26.569586351038296,credit_card,11.059113256427274,1,1,3,1,1,9,0,1,70.8850850642586,1
D,0.8466087686743601,1,6,RENT,28.37463003046452,medical,14.73772033555727,1,1,4,1,1,9,0,1,21.86667243919782,1
D,0.2172787787671364,0,6,RENT,25.83900287683158,car,10.865363687784772,0,1,2,1,1,9,0,1,40.29169943128056,0
A,0.5310837827773377,0,4,RENT,29.10322599973749,small_business,13.600711082930747,2,1,1,1,1,8,1,1,26.38395647418761,0
F,0.2807137268898941,0,5,RENT,10.591551477829189,credit_card,7.935804657981478,0,1,1,0,1,10,0,1,16.748890521509164,0
B,0.7866525160763468,0,2,OWN,9.785587335240564,car,7.349875122845644,1,1,1,0,0,3,0,0,39.867505486376274,0
C,0.2034002250816239,0,6,RENT,25.283448514555857,home_improvement,12.690210908664891,0,1,1,1,1,6,1,1,57.78299537370951,0
C,0.8922875205638322,0,2,MORTGAGE,23.915624186231845,small_business,9.952140576750905,0,0,1,1,1,9,0,1,45.25384048736228,0
A,0.2241733516099536,1,8,RENT,6.906204620775696,home_improvement,3.811368118069154,0,1,0,1,1,10,0,1,64.65664061694387,0
B,0.0085547749936147,0,4,MORTGAGE,24.895564428789463,medical,8.25198103407423,0,1,3,1,1,13,1,1,95.75703474018655,0
B,0.6418937216079327,1,3,MORTGAGE,36.38537715796701,credit_card,1.02998119563791,0,0,2,0,1,7,0,1,96.4957352152614,1
D,0.7152364620151898,0,2,RENT,5.790492330041562,small_business,6.576966108851792,1,1,2,1,1,13,0,1,87.76018697176043,1
E,0.473215029918105,0,6,OWN,23.26382127916446,car,13.733419565104755,0,1,3,0,1,10,0,1,16.12640613145786,0
D,0.5941937249166266,0,5,RENT,17.97372047710954,home_improvement,3.5917184663656454,1,1,2,1,1,12,0,0,1.1967359208996942,1
A,0.155798191451409,0,5,MORTGAGE,24.125452205704327,home_improvement,2.7521272035758315,1,0,0,1,1,10,0,1,1.981434143218741,0
B,0.3185439462459686,1,10,RENT,24.96184429907421,credit_card,6.026106120619754,0,1,3,1,0,11,0,1,33.470585159733425,0
C,0.0466226268441696,0,7,RENT,29.33863725965702,home_improvement,6.150758034384701,0,1,1,1,1,11,0,1,80.953125719808,0
D,0.6744410713668685,0,5,OWN,8.349653515625024,car,12.19559422989855,1,1,1,1,0,7,0,1,20.53649026586173,0
B,0.2279238829568562,1,7,RENT,6.5328080311498296,home_improvement,2.2875380015189304,0,1,2,1,1,7,1,1,5.443231332448795,0
C,0.8269473814400576,0,8,MORTGAGE,39.03093910111393,small_business,2.019004496697863,1,1,2,1,1,3,0,0,44.48029457712123,1
D,0.8971649533747563,1,0,MORTGAGE,39.7752079559614,credit_card,7.542820310046864,0,1,3,1,1,11,0,1,19.98008990849648,0
C,0.2655217889981991,0,5,OWN,10.22552652332434,small_business,14.510984529462997,2,1,2,1,1,7,0,1,99.69485442227756,1
C,0.5378701176139256,1,4,OWN,12.715094958382709,small_business,12.11247022723599,0,0,1,1,1,4,0,1,98.64404890652509,0
A,0.7347843656549459,1,6,RENT,19.01991988040697,home_improvement,12.331380124370412,0,0,2,1,1,8,0,1,38.66459940087531,0
B,0.3281368008910631,0,4,OWN,31.717333287120866,medical,13.532758832048508,0,1,2,1,1,11,0,1,73.97319888751912,0
C,0.3564671820119792,1,1,RENT,10.949262528638172,debt_consolidation,2.508052947925777,0,0,3,1,1,8,1,1,49.66247790948479,0
C,0.7946941218093901,0,0,RENT,17.29130272984116,small_business,12.3747952461696,0,1,2,1,1,10,0,1,62.58565933707552,0
A,0.2893042312098413,0,8,OWN,12.151181494290856,debt_consolidation,10.634626682413904,1,0,1,1,1,8,0,1,83.8341218429329,1
B,0.8977378683161026,0,9,MORTGAGE,24.447790481401334,medical,6.616794054417651,0,0,2,0,1,6,0,0,69.94629395353454,0
B,0.0328022483824097,0,8,RENT,7.222415304444437,credit_card,10.337070641590788,1,1,3,1,1,10,1,0,39.648348829457206,1
B,0.2759439422167734,1,10,RENT,26.54089765901809,home_improvement,12.48935166755578,0,1,1,1,1,10,0,1,45.15622351917724,0
B,0.0014396845238945,0,6,RENT,22.420976722391394,home_improvement,10.134106613016918,0,1,2,0,1,12,0,1,64.6238826628594,0
A,0.3100282764548491,1,1,OWN,33.02480033194074,small_business,3.97134409918282,0,1,3,0,0,12,0,1,29.359697901389715,0
E,0.3164260991911085,0,2,RENT,37.5363038843276,home_improvement,12.839272751148782,0,0,5,1,1,6,0,1,20.84045953200262,0
D,0.5753436533761518,0,1,OWN,39.88390075528084,medical,11.318385468825408,0,1,0,0,1,15,1,0,13.840154956105977,1
A,0.2392854028638158,0,7,RENT,37.468289074395095,credit_card,8.775307975268591,0,0,1,1,1,7,2,0,25.46304455064448,1
C,0.0902349889367875,1,6,RENT,26.623515662342975,medical,4.297561550145084,0,1,0,1,1,9,0,1,25.095752426819107,0
A,0.5930648607344023,0,4,RENT,30.24902616763733,small_business,9.248181629020497,0,1,3,0,0,11,0,1,50.41086363063949,0
B,0.3846309606974967,0,9,RENT,22.5185306948113,medical,8.795624349699374,0,0,3,1,1,11,0,1,4.063493359312509,0
C,0.2076837823020066,0,5,RENT,33.68976542932544,medical,8.48323716742077,0,0,2,1,1,4,0,1,14.769888211615378,0
A,0.7776367909059018,0,9,RENT,27.76952263992359,small_business,2.9565782972250343,0,0,1,1,1,8,0,1,12.324550292866586,0
B,0.8957191747480014,0,2,OWN,18.4329536966734,car,3.144272481508437,3,1,2,1,1,9,0,1,46.42404460014384,1
C,0.3688165860929275,0,7,MORTGAGE,37.147153991159136,debt_consolidation,2.7346009832505738,0,0,3,1,1,10,0,1,20.876106376583717,0
C,0.3867293221528708,0,9,MORTGAGE,15.18681705951368,home_improvement,8.05128784478474,0,1,3,1,1,9,0,1,6.010478334492387,0
D,0.6256218136208673,1,10,MORTGAGE,16.24114183920178,debt_consolidation,6.976590937402074,1,1,1,0,1,12,0,1,28.00849174310652,0
C,0.5076540247514999,0,1,MORTGAGE,36.04722570681224,medical,5.877331271076125,0,1,1,0,1,7,0,1,76.32670070540718,0
E,0.9590110791136022,0,5,MORTGAGE,7.813467437862787,home_improvement,11.784389270358064,1,0,3,1,1,7,0,1,0.8592239267258162,0
D,0.4512339823198541,0,7,RENT,15.848830152158358,credit_card,13.78586723081708,1,1,4,1,0,7,0,1,80.95598859176918,1
C,0.0169907476125203,0,6,MORTGAGE,26.5995880930742,small_business,11.96405631719029,0,0,0,1,1,7,0,0,45.70283369850942,0
D,0.3093076654852976,0,2,RENT,11.99096331496138,car,3.5135825807467445,1,1,3,1,1,10,0,1,68.18657552165865,0
A,0.7991353440100113,1,3,RENT,16.50106600328719,credit_card,4.688658201073513,0,1,5,1,1,5,0,0,81.02652971738928,0
A,0.5052439011358605,0,3,RENT,36.89100811371941,debt_consolidation,6.2743060179646815,0,1,1,1,1,11,0,1,96.6399384447291,1
D,0.3989049167344469,1,10,RENT,35.12735144932465,credit_card,10.36006616304246,2,1,4,1,1,9,1,1,8.933482784096958,1
B,0.1881699335228985,1,3,RENT,33.11904857844802,small_business,9.516841660655782,0,1,1,1,1,14,0,0,49.33494760205303,1
D,0.267398639343791,0,5,OWN,8.584438267377294,home_improvement,14.292625406049568,1,1,3,1,1,10,0,0,81.02486059217873,1
D,0.6574713688561535,0,5,RENT,28.16172190244668,car,4.980661755551878,0,1,2,1,1,10,0,1,5.113359156309905,0
D,0.1619414869327416,0,5,MORTGAGE,39.33800427906398,small_business,3.190563052640321,0,1,1,1,1,4,0,0,8.362307184389127,0
A,0.2814774437961843,0,2,OWN,34.08183865347674,home_improvement,7.389684552637982,0,0,2,1,1,14,1,1,83.4106853191445,1
D,0.5839571463801457,0,5,MORTGAGE,28.137086897002003,home_improvement,3.2902036775792505,1,1,4,1,1,8,1,0,68.20086006423163,1
F,0.5565357562582768,0,3,MORTGAGE,29.78874317283032,medical,14.035380216415552,0,1,2,0,1,9,0,0,70.15847578262803,0
D,0.9414256718178796,1,7,MORTGAGE,9.055456590004926,car,5.6480985139045226,0,0,2,1,1,13,1,1,41.84316954110314,0
G,0.8150739906826099,1,8,MORTGAGE,6.672269766828278,car,7.401011981851691,2,1,3,1,1,10,1,1,57.2339593252283,1
C,0.49279729863324,0,5,RENT,31.48276181790489,small_business,11.150831755817311,0,0,0,0,1,9,0,1,77.26253112572836,0
A,0.3620558501724914,1,7,MORTGAGE,15.008581446044476,car,14.542337553411,0,1,5,1,1,9,0,1,64.49193288740265,0
C,0.2352550407947653,1,0,RENT,12.3448824355665,credit_card,2.7652956480867776,0,1,0,1,0,7,0,1,97.9952488463288,0
D,0.3681643205814684,1,5,MORTGAGE,5.3171412723362925,credit_card,4.986831382434124,1,1,1,0,1,6,0,1,24.207497830025027,1
C,0.0313697246951925,1,0,OWN,34.45966385036191,home_improvement,2.0791578553001218,2,0,1,1,1,12,0,1,5.195399134433232,1
F,0.1641991895226765,0,5,OWN,10.860761475361905,debt_consolidation,4.958413804045694,2,1,6,1,1,12,0,0,64.6529981367001,1
C,0.5427212982511217,0,4,OWN,35.536301286695256,home_improvement,9.175089061594068,1,0,3,1,1,12,0,1,25.70983039585594,1
D,0.3871594495432024,1,8,MORTGAGE,18.39011535515948,home_improvement,7.173179488839651,0,0,1,1,1,10,0,1,90.38390510351604,0
C,0.995069756233986,0,4,RENT,19.302464157840035,credit_card,5.97584387515036,0,1,3,1,1,7,0,0,25.712014115977,0
C,0.7698131110312803,0,7,RENT,8.584268310136514,credit_card,8.080509834477294,0,1,0,1,1,6,0,1,72.06388252232931,0
B,0.096024678705158,0,8,MORTGAGE,26.220112000339423,credit_card,3.2796966672564416,1,1,1,0,1,8,0,1,14.018075824231037,1
A,0.7977154889116671,0,2,RENT,32.391428522541595,medical,13.825049289116848,0,1,3,1,1,6,0,1,7.3938996410941265,0
B,0.6379892196387361,0,5,MORTGAGE,20.74356646511088,medical,10.207681552505845,0,1,4,1,1,12,0,1,20.480485787758884,0
D,0.0553907300209391,0,6,OWN,7.33311439248962,car,10.142995289577126,2,1,2,1,1,8,0,1,80.77755489129312,1
B,0.4465034499464844,0,6,RENT,27.04887785341872,credit_card,5.264622497334114,0,1,2,1,1,9,0,0,56.03497497022091,0
C,0.2820139181067018,0,3,MORTGAGE,14.23603703753736,home_improvement,7.634371593956631,0,1,2,1,1,4,0,1,74.94032493841762,0
F,0.4805659657620363,0,1,MORTGAGE,9.3048892068212,medical,11.531426881523815,2,1,2,1,1,8,0,1,89.10984556124511,1
C,0.8223757925483739,0,6,OWN,37.610099418302894,medical,11.006963946256562,0,1,2,1,1,4,0,1,29.653222914638267,0
F,0.9160189174472388,0,2,MORTGAGE,14.463904446254787,small_business,3.9274346088415153,0,0,2,0,1,10,0,1,65.39146739196299,0
A,0.8545189854867192,0,2,OWN,38.9834866805569,credit_card,9.47794418242638,0,0,3,0,1,7,0,1,23.507220335851187,0
C,0.6232575096731313,0,8,RENT,18.66616714161209,car,2.6432701115315,0,1,3,1,1,7,0,1,93.4938917674575,0
B,0.5872706703093438,0,4,OWN,35.82974979832915,credit_card,13.3158648547753,0,1,3,0,1,3,1,1,1.5067881328135857,1
B,0.4013190561251374,0,5,MORTGAGE,25.89789328677082,home_improvement,13.810596534200617,1,0,0,1,1,4,0,1,45.61635076028241,0
B,0.2154219036072814,1,2,RENT,33.88123107806412,car,3.793023028514365,0,1,2,1,1,9,1,0,12.211537965300344,1
B,0.4520472002709466,0,5,OWN,22.2350696409096,debt_consolidation,10.985135233904746,0,0,4,0,1,11,0,0,49.72474741721064,0
C,0.5834571072506652,1,0,RENT,39.369281851036256,debt_consolidation,11.574400546417088,1,1,2,1,1,8,1,0,80.42851271749802,1
E,0.9639493872761156,0,5,MORTGAGE,6.895566737179488,credit_card,4.948920541213329,0,0,1,0,1,6,0,1,98.85503201694682,0
G,0.3409358803141956,0,6,MORTGAGE,8.177303032583279,car,10.386146169829049,2,0,0,1,1,5,0,1,20.97472817694501,1
A,0.4549350717974446,0,6,RENT,37.48093326135209,car,13.991545492238457,1,1,3,1,1,10,0,1,70.83909481970626,1
B,0.5873546311379894,0,9,MORTGAGE,14.895515433406926,car,14.596940483534024,0,1,3,1,1,8,0,1,41.38157444246939,0
C,0.2744713786808752,1,0,RENT,30.303663162946112,debt_consolidation,12.361859604414906,1,1,2,0,1,10,0,1,76.14933220788603,1
B,0.0324842947367675,0,8,OWN,9.204152325389094,home_improvement,8.306805524617086,0,0,2,0,1,11,0,1,93.91457559257157,0
E,0.2941032103227889,0,8,MORTGAGE,8.601020516395849,small_business,7.449740284030351,1,1,6,0,1,8,0,1,73.12230076494708,1
C,0.3571767718748011,1,2,MORTGAGE,36.497269288116335,credit_card,11.673381586212226,1,0,0,1,1,3,0,1,61.68702938014239,1
C,0.0871443923205727,0,7,RENT,20.315840247654776,home_improvement,10.300691337884745,0,0,4,0,1,7,0,1,1.2807035211911175,0
E,0.5848507363461194,1,7,MORTGAGE,14.653786093829456,debt_consolidation,14.51304911904716,0,0,0,1,1,8,0,1,28.616159498883675,0
D,0.2312481748992906,1,2,RENT,33.0565614545563,home_improvement,12.201157807123,0,1,5,1,1,7,0,0,75.64518347384698,0
C,0.1435904219735484,0,7,MORTGAGE,18.210737293256106,medical,5.061865206037477,0,1,1,0,1,10,0,0,0.4083925357068141,0
B,0.5253474176691778,0,5,RENT,39.902638740301306,medical,5.341790299413881,0,1,0,1,1,12,0,0,1.3419545248515852,0
D,0.9814146422530738,0,3,MORTGAGE,14.67496804965239,debt_consolidation,3.1317158928210023,0,1,4,1,1,6,0,1,73.96908203448311,0
C,0.4710149620144823,1,4,OWN,8.126664030914299,medical,3.0521553541807287,1,1,4,1,1,2,0,1,47.509647399924205,1
D,0.2921738086850685,0,4,RENT,34.53893049703312,medical,12.48346579136638,0,1,3,1,1,8,1,0,96.29816761727176,0
C,0.4673490070649562,0,7,MORTGAGE,29.400980148772497,home_improvement,12.629509399529477,1,1,2,1,0,7,0,1,54.26760656834468,1
B,0.6761561999756632,0,5,OWN,10.255297815681947,medical,5.105813178576885,0,1,2,0,1,8,0,0,41.933068257216696,0
B,0.7124856813012435,0,0,RENT,6.4597802776646445,small_business,2.2004974672778594,0,1,0,1,1,8,0,0,4.20623908067298,0
